"ID",Reference,Component,Use Case,Name,Description,State,Inherent Risk,Current Risk,Projected Risk,Planned mitigation,Current Mitigation,Reason
d3e7dad5-3490-4596-9972-e0611f4302f5,T-WEB-APPLICATION-SERVER-SIDE-T-APP-SERVICE-04,Web Application,Tampering,Attackers can inject scripts,"<p><strong>General Threat Description:</strong><br>Script injection, such as Cross-Site Scripting (XSS), occurs when attackers inject malicious scripts into web pages viewed by other users. These scripts are executed in the context of a user's browser, potentially leading to unauthorized access, data theft, or malicious actions on behalf of the victim.</p><p><strong>Threat Agents/Attack Vectors:</strong></p><ul><li><strong>External Attackers</strong> injecting malicious scripts into input fields, URLs, or other entry points that get executed by other users' browsers.</li><li><strong>Malicious Insiders</strong> exploiting poor input validation or output encoding to inject harmful scripts that compromise user sessions or steal sensitive data.</li><li><strong>Insecure Web Applications</strong> failing to properly sanitize or escape user inputs, leaving the application vulnerable to script injection.</li></ul><p><strong>Impacts:</strong></p><ul><li>Unauthorized access to user data, session hijacking, or credential theft through malicious scripts.</li><li>Data manipulation or destruction by executing harmful scripts on the client-side.</li><li>Loss of user trust and reputational damage if malicious scripts are used to exploit vulnerabilities.</li></ul><p><strong>Example Attack Scenarios:</strong></p><ol><li>An attacker injects a malicious script into a comment form that, when viewed by other users, steals their session cookies and sends them to the attacker.</li><li>A user is tricked into clicking a link containing a script that injects malicious code into the web page, compromising their account or triggering unauthorized actions.</li><li>An attacker exploits an input field on an admin panel to inject a script that alters data or performs unauthorized actions within the application.</li></ol>",Expose,68,68,68,0,0,
ba106cb8-571b-4d39-a155-3780aebae4e1,T-WEB-APPLICATION-SERVER-SIDE-T-APP-SERVICE-05,Web Application,Information Disclosure,Attackers can intercept or leak sensitive data,"<p><strong>General Threat Description:</strong><br>When sensitive data is transmitted or stored without proper encryption or security controls, attackers can intercept or leak this information, leading to unauthorized access, data theft, or exposure. This can occur due to weak encryption, misconfigurations, or inadequate security measures in place to protect sensitive data.</p><p><strong>Threat Agents/Attack Vectors:</strong></p><ul><li><strong>External Attackers</strong> intercepting unencrypted data during transmission using methods like man-in-the-middle (MITM) attacks.</li><li><strong>Malicious Insiders</strong> with access to improperly secured data, exploiting their privileges to leak or steal information.</li><li><strong>Weak Encryption</strong> or outdated cryptographic methods that fail to secure sensitive data during transit or at rest.</li></ul><p><strong>Impacts:</strong></p><ul><li>Unauthorized access to sensitive data, including personal, financial, or proprietary information.</li><li>Data breaches, leading to regulatory fines, reputational damage, and loss of customer trust.</li><li>Potential for identity theft, financial fraud, or further exploitation of leaked data.</li></ul><p><strong>Example Attack Scenarios:</strong></p><ol><li>An attacker intercepts sensitive information (e.g., login credentials or personal data) transmitted over an unencrypted HTTP connection.</li><li>A malicious insider accesses and leaks confidential data stored in plaintext or improperly encrypted in a database.</li><li>A man-in-the-middle (MITM) attacker exploits weak SSL/TLS configurations, intercepting and decrypting sensitive data being transmitted between a client and server.</li></ol>",Expose,88,88,88,0,0,
d3e3bca5-c794-4881-8fc1-92e76a07b468,T-WEB-APPLICATION-SERVER-SIDE-T-APP-SERVICE-12,Web Application,Tampering,Attackers can manipulate business workflows,"<p><strong>General Threat Description:</strong><br>Business workflow manipulation occurs when attackers exploit vulnerabilities in a system’s process or logic to alter or disrupt normal business operations. By tampering with workflows, attackers can cause unauthorized actions, misroute data, or manipulate processes to benefit malicious goals, leading to business disruption, financial loss, or reputational damage.</p><p><strong>Threat Agents/Attack Vectors:</strong></p><ul><li><strong>External Attackers</strong> exploiting vulnerabilities in workflow logic or APIs to alter business operations.</li><li><strong>Malicious Insiders</strong> with knowledge of internal workflows who intentionally or accidentally manipulate business processes.</li><li><strong>Weak Access Control</strong> or improperly secured workflows that allow unauthorized users to perform actions outside their role or authorization.</li></ul><p><strong>Impacts:</strong></p><ul><li>Disruption of critical business operations, leading to financial or operational losses.</li><li>Unauthorized transactions or misappropriation of resources.</li><li>Damage to system integrity, data corruption, or data leakage due to workflow manipulation.</li></ul><p><strong>Example Attack Scenarios:</strong></p><ol><li>An attacker manipulates an online order workflow to reroute shipments to an unauthorized address, causing financial losses or theft.</li><li>A malicious insider alters approval workflows to bypass legitimate checks and approve fraudulent transactions.</li><li>An attacker exploits a vulnerability in an automated approval system, causing unauthorized changes to sensitive business data or operations.</li></ol>",Expose,88,88,88,0,0,
9051f32e-c1b3-4adf-a5a8-b08ffad51f2d,T-WEB-APPLICATION-SERVER-SIDE-T-APP-SERVICE-07,Web Application,Tampering,Attackers can run malicious code via deserialization,"<p><strong>General Threat Description:</strong><br>Deserialization vulnerabilities occur when an attacker is able to modify or inject malicious code into serialized data, which is then deserialized by the application. This can lead to arbitrary code execution, privilege escalation, or other malicious actions if the deserialization process is not securely handled.</p><p><strong>Threat Agents/Attack Vectors:</strong></p><ul><li><strong>External Attackers</strong> sending specially crafted data to exploit deserialization vulnerabilities in an application.</li><li><strong>Malicious Insiders</strong> manipulating serialized data for malicious purposes.</li><li><strong>Weak Input Validation</strong> or improper handling of deserialization routines, allowing attackers to inject harmful payloads into serialized objects.</li></ul><p><strong>Impacts:</strong></p><ul><li>Unauthorized execution of malicious code on the system, leading to data breaches, system compromise, or loss of integrity.</li><li>Elevation of privileges or unauthorized access to system resources.</li><li>Disruption of application functionality or service downtime caused by the execution of malicious code.</li></ul><p><strong>Example Attack Scenarios:</strong></p><ol><li>An attacker exploits a deserialization vulnerability to inject a payload that allows them to execute arbitrary code and gain unauthorized access to a server.</li><li>A crafted serialized object is submitted via an API, causing the system to deserialize the object and execute malicious commands, compromising sensitive data.</li><li>An attacker manipulates deserialized data in a web application, leading to remote code execution or privilege escalation within the system.</li></ol>",Expose,40,40,40,0,0,
5d755f44-e304-4276-85af-d989a805ca86,T-ATTACKERS-COMPROMISE-USER-ACCOUNTS-BY-AUTHENTICATION-ATTACKS,Background Config,Spoofing,Attackers compromise user accounts by Authentication Attacks,"<p><strong>General Threat Description</strong></p>
<p>Authentication attacks are techniques used by attackers to gain unauthorized access to user accounts by bypassing or defeating the authentication mechanisms of a system. These attacks exploit vulnerabilities in the authentication process, including weak passwords, lack of multi-factor authentication, or flaws in the implementation of authentication protocols. Successful authentication attacks can lead to unauthorized access to sensitive information, systems, and services.</p>
<p><strong>Threat Agents/Attack Vectors</strong></p>
<p><strong>Threat Agents</strong>:</p>
<ul>
 <li>Cybercriminals</li>
 <li>Script Kiddies</li>
 <li>Insider Threats</li>
 <li>Hacktivists</li>
 <li>Nation-state Actors</li>
</ul>
<p><strong>Attack Vectors</strong>:</p>
<ul>
 <li><strong>Brute Force Attacks</strong>: Automated attempts to guess passwords using a trial-and-error approach.</li>
 <li><strong>Credential Stuffing</strong>: Using lists of compromised credentials from other breaches to gain access.</li>
 <li><strong>Phishing</strong>: Trick users into revealing their credentials through deceptive emails or websites.</li>
 <li><strong>Man-in-the-Middle (MitM) Attacks</strong>: Intercepting communication between a user and the authentication server to capture credentials.</li>
 <li><strong>Password Spraying</strong>: Attempting common passwords against many accounts to avoid account lockouts.</li>
 <li><strong>Session Hijacking</strong>: Stealing session tokens to impersonate a user without knowing their credentials.</li>
 <li><strong>Exploiting Weak Authentication Protocols</strong>: Taking advantage of flaws or weaknesses in authentication protocols (e.g., outdated hashing algorithms, insecure token generation).</li>
</ul>
<p><strong>Impacts</strong></p>
<ul>
 <li><strong>Unauthorized Access</strong>: Attackers gain access to sensitive systems, data, and resources.</li>
 <li><strong>Data Breach</strong>: Compromised accounts can lead to the exposure of personal information, intellectual property, and other sensitive data.</li>
 <li><strong>Financial Loss</strong>: Direct theft or fraud, along with costs associated with incident response and recovery.</li>
 <li><strong>Reputation Damage</strong>: Loss of customer trust and potential negative publicity.</li>
 <li><strong>Operational Disruption</strong>: Unauthorized actions can disrupt business operations and services.</li>
 <li><strong>Regulatory Consequences</strong>: Non-compliance with data protection regulations can result in fines and legal actions.</li>
</ul>
<p><strong>Example Attack Scenarios</strong></p>
<p><strong>Brute Force Attack on User Accounts</strong>:</p>
<ul>
 <li>An attacker uses an automated tool to attempt thousands of password combinations on a user login page. Due to the lack of account lockout mechanisms, the attacker successfully guesses the password for several accounts and gains unauthorized access to personal and sensitive information stored in those accounts.</li>
</ul>
<p><strong>Credential Stuffing Attack</strong>:</p>
<ul>
 <li>Following a major data breach, an attacker obtains a list of email addresses and passwords. Many users reuse passwords across different sites. The attacker uses a credential stuffing tool to test these credentials on a popular online service. Several accounts are compromised because users have not changed their passwords.</li>
</ul>
<p><strong>Phishing Attack to Capture Credentials</strong>:</p>
<ul>
 <li>An attacker sends a fake email that appears to be from a legitimate bank, asking users to log in to verify their accounts. The email includes a link to a spoofed login page. Unsuspecting users enter their credentials, which are then captured by the attacker. The attacker uses these credentials to log in to the users' real bank accounts and initiate fraudulent transactions.</li>
</ul>
<p><strong>Man-in-the-Middle Attack</strong>:</p>
<ul>
 <li>An attacker sets up a rogue Wi-Fi hotspot in a public area. When users connect and attempt to log in to their email accounts, the attacker intercepts the login credentials. Using the captured credentials, the attacker accesses the victims' email accounts and harvests additional personal information.</li>
</ul>
<p><strong>Password Spraying Attack on Corporate Network</strong>:</p>
<ul>
 <li>An attacker targets a corporate network by attempting a list of common passwords (e.g., ""password123"", ""welcome1"") across many different user accounts. Due to weak password policies, several accounts are compromised. The attacker uses these accounts to access internal systems and exfiltrate sensitive company data.</li>
</ul>
<p><strong>Session Hijacking Attack</strong>:</p>
<ul>
 <li>An attacker captures session tokens from an unencrypted web application. By injecting the stolen token into their own browser session, the attacker is able to impersonate the legitimate user and access their account without needing the actual credentials.</li>
</ul>
<p>In each scenario, authentication attacks enable attackers to compromise user accounts, leading to unauthorized access, data breaches, financial loss, and significant damage to the organization’s reputation. Implementing strong authentication mechanisms, including multi-factor authentication, secure password policies, and encryption, is essential to mitigating these risks.</p>",Expose,77,77,77,0,0,
eb986bbd-d4a1-42fe-af98-1a1df77b904a,T-BROWSER-T-BROWSER-02,Browser,Spoofing,Attackers conduct phishing attacks through deceptive websites,"<p><strong>General Threat Description:</strong><br>Adversaries create deceptive websites that mimic legitimate ones to trick users into revealing sensitive information.</p><p><strong>Threat Agents/Attack Vectors:</strong></p><ul><li>Cybercriminals using social engineering techniques</li><li>Fake websites or compromised legitimate sites hosting phishing pages</li></ul><p><strong>Impacts:</strong></p><ul><li>Credential theft and identity compromise</li><li>Unauthorized access to sensitive accounts or systems</li><li>Financial loss and reputational damage</li></ul><p><strong>Example Attack Scenarios:</strong></p><ul><li>A user receives an email with a link to a fake banking website that looks identical to the real one, prompting them to enter their login details.</li><li>An attacker registers a domain similar to a popular e-commerce site and lures users into entering credit card information during checkout.</li></ul>",Expose,83,83,83,0,0,
9a05e5c4-a6f1-431a-8032-27272f8d49ee,T-BROWSER-T-BROWSER-05,Browser,Tampering,Attackers distribute malware through compromised browser extensions,"<p><strong>General Threat Description:</strong><br>Adversaries exploit or compromise browser extensions to distribute malware, leveraging the trust users place in these add-ons to execute malicious code within the browser environment.</p><p><strong>Threat Agents/Attack Vectors:</strong></p><ul><li>Cybercriminals submitting malicious extensions to official stores or hijacking updates of legitimate ones.</li><li>Social engineering tactics encouraging users to install unverified or counterfeit extensions.</li></ul><p><strong>Impacts:</strong></p><ul><li>Unauthorized access to browser data and credentials</li><li>Installation of malware that may compromise the system</li><li>Potential lateral movement within a network through compromised systems</li></ul><p><strong>Example Attack Scenarios:</strong></p><ul><li>An attacker uploads a seemingly useful extension to a browser store, which, once installed, quietly collects sensitive data.</li><li>A legitimate extension is compromised during an update, injecting malware that hijacks user sessions and exfiltrates data.</li></ul>",Expose,77,77,77,0,0,
ace23f3f-f4f8-4bb2-9859-aba1faae5789,T-BROWSER-T-BROWSER-04,Browser,Elevation of Privilege,Attackers exploit browser vulnerabilities to execute malicious code,"<p><strong>General Threat Description:</strong><br>Adversaries leverage flaws in the browser's code to run unauthorized code, bypassing security measures and potentially compromising the entire system.</p><p><strong>Threat Agents/Attack Vectors:</strong></p><ul><li>Cybercriminals targeting known or zero-day browser vulnerabilities</li><li>Malicious websites and compromised ads delivering exploit code</li><li>Exploited browser extensions or plugins</li></ul><p><strong>Impacts:</strong></p><ul><li>Unauthorized system access and control</li><li>Data theft or manipulation</li><li>Escalation of privileges on the host system</li></ul><p><strong>Example Attack Scenarios:</strong></p><ul><li>An attacker uses a zero-day exploit on a popular browser via a compromised website, leading to malware installation.</li><li>A malicious browser extension exploits a known vulnerability to gain remote access and steal sensitive data.</li></ul>",Expose,81,81,81,0,0,
fa8a262f-3cbe-468a-b39c-c5cf0a37b202,T-ATTACKERS-EXPLOIT-MISCONFIGURATION-AND-SUPPLY-CHAIN-VULNERABILITIES,Background Config,Information Disclosure,Attackers exploit misconfiguration and Supply Chain Vulnerabilities,"<p><strong>General Threat Description</strong></p>
<p>Misconfiguration vulnerabilities arise when systems, applications, or networks are configured insecurely or left in an insecure default state, allowing attackers to exploit these weaknesses. Supply chain vulnerabilities involve weaknesses in third-party components or services that are integrated into an organization's IT infrastructure. Attackers exploit these vulnerabilities to gain unauthorized access, inject malicious code, or disrupt services.</p>
<p><strong>Threat Agents/Attack Vectors</strong></p>
<p><strong>Threat Agents</strong>:</p>
<ul>
 <li>Cybercriminals</li>
 <li>Nation-state Actors</li>
 <li>Hacktivists</li>
 <li>Insider Threats</li>
 <li>Script Kiddies</li>
</ul>
<p><strong>Attack Vectors</strong>:</p>
<ul>
 <li><strong>Insecure Defaults</strong>: Using default passwords, settings, or configurations that are well-known and easily exploitable.</li>
 <li><strong>Unpatched Systems</strong>: Failing to apply security patches and updates to software, hardware, or firmware.</li>
 <li><strong>Exposed Services</strong>: Unintentionally exposing internal services or APIs to the public internet.</li>
 <li><strong>Third-party Software</strong>: Compromised or malicious third-party libraries, frameworks, or components integrated into the system.</li>
 <li><strong>Hardware and Firmware</strong>: Insecure supply chain processes that lead to compromised hardware or firmware being introduced into the environment.</li>
 <li><strong>Code Injections</strong>: Injecting malicious code into software during development or updates via compromised development tools or repositories.</li>
</ul>
<p><strong>Impacts</strong></p>
<ul>
 <li><strong>Unauthorized Access</strong>: Attackers gain unauthorized access to systems and data, potentially leading to data breaches.</li>
 <li><strong>Data Breach</strong>: Exposure of sensitive information, including personal data, intellectual property, and financial records.</li>
 <li><strong>Operational Disruption</strong>: Disruption of business operations due to compromised systems or services.</li>
 <li><strong>Financial Loss</strong>: Direct theft, fraud, and costs associated with incident response, recovery, and potential regulatory fines.</li>
 <li><strong>Reputation Damage</strong>: Loss of customer trust and potential negative publicity.</li>
 <li><strong>Regulatory Consequences</strong>: Non-compliance with data protection regulations can result in fines and legal actions.</li>
</ul>
<p><strong>Example Attack Scenarios</strong></p>
<p><strong>Exploiting Misconfigured Cloud Storage</strong>:</p>
<ul>
 <li>An organization uses a cloud storage service to store sensitive customer data but fails to configure the access permissions properly, leaving the storage publicly accessible. An attacker discovers the misconfiguration and downloads sensitive data, leading to a significant data breach.</li>
</ul>
<p><strong>Unpatched Software Leading to Exploitation</strong>:</p>
<ul>
 <li>A critical vulnerability is discovered in a widely used web server software. An organization fails to apply the security patch in a timely manner. Attackers exploit this unpatched vulnerability to gain unauthorized access to the organization's internal network, where they exfiltrate sensitive data and install ransomware.</li>
</ul>
<p><strong>Compromised Third-party Library</strong>:</p>
<ul>
 <li>An organization uses a popular open-source library for logging in their application. The library is compromised by attackers who inject malicious code into a new release. When the organization updates to the latest version, the malicious code executes within their application, allowing attackers to exfiltrate sensitive information and escalate privileges.</li>
</ul>
<p><strong>Malicious Hardware Component</strong>:</p>
<ul>
 <li>An organization sources network hardware from a supplier with a compromised supply chain. The hardware contains a backdoor inserted by attackers, which is activated once deployed in the organization's network. Attackers use this backdoor to gain persistent access to the network, monitor communications, and exfiltrate sensitive data over an extended period.</li>
</ul>
<p><strong>API Exposure</strong>:</p>
<ul>
 <li>An internal API meant for communication between microservices is accidentally exposed to the public internet. Attackers discover the exposed API and use it to manipulate data and perform unauthorized actions, leading to data integrity issues and service disruptions.</li>
</ul>
<p><strong>Compromised Development Toolchain</strong>:</p>
<ul>
 <li>Developers at an organization use a compromised Integrated Development Environment (IDE) plugin that injects malicious code into the software during the build process. The compromised software is then deployed to production, providing attackers with a backdoor into the system where they can manipulate data and escalate their privileges.</li>
</ul>
<p>In each scenario, misconfigurations and supply chain vulnerabilities provide attackers with opportunities to compromise systems, exfiltrate data, and disrupt operations. Implementing robust security practices, such as regular audits, patch management, supply chain risk assessment, and secure configuration management, is essential to mitigate these risks.</p>",Expose,71,71,71,0,0,
4bc70762-8343-4198-bf12-6f11587c69f3,T-SECRETS-MANAGER-05,Web App Config,Elevation of Privilege,Attackers exploit vulnerabilities in the Secrets Manager API,"<p><strong>General threat description:</strong> Attackers may exploit vulnerabilities in the Secrets Manager API, such as insufficient input validation or authentication weaknesses, to gain unauthorized access to secrets.</p>
<p><strong>Threat agents/Attack vectors:</strong> Attackers target the API by sending crafted requests that bypass authentication mechanisms or exploit known vulnerabilities in the system to retrieve secrets.</p>
<p><strong>Impacts:</strong> Unauthorized access to the Secrets Manager API could result in the exposure of critical secrets and the compromise of systems relying on those secrets.</p>
<p><strong>Example Attack Scenarios:</strong> An attacker exploits a vulnerability in the API authentication process to bypass access controls and retrieve sensitive secrets.</p>
",Expose,77,77,77,0,0,
cd3b6221-b2ef-4dab-b40f-b2b736b54d7f,T-ATTACKERS-GAIN-ELEVATED-PRIVILEGES-THROUGH-CREDENTIAL-MISUSE,Background Config,Elevation of Privilege,Attackers gain elevated privileges through Credential Misuse,"<p><strong>General Threat Description</strong></p>
<p>Credential misuse involves the unauthorized use of valid user credentials (usernames, passwords, tokens, etc.) to gain access to systems and data. Attackers may obtain credentials through various means such as phishing, social engineering, brute force attacks, or malware. Once attackers have valid credentials, they can gain elevated privileges and perform malicious activities, such as accessing sensitive information, modifying data, or disrupting services.</p>
<p><strong>Threat Agents/Attack Vectors</strong></p>
<p><strong>Threat Agents</strong>:</p>
<ul>
 <li>Cybercriminals</li>
 <li>Insider Threats</li>
 <li>Nation-state Actors</li>
 <li>Hacktivists</li>
</ul>
<p><strong>Attack Vectors</strong>:</p>
<ul>
 <li><strong>Phishing Attacks</strong>: Attackers trick users into revealing their credentials through fake websites or emails.</li>
 <li><strong>Social Engineering</strong>: Manipulating individuals into disclosing confidential information.</li>
 <li><strong>Malware</strong>: Keyloggers or other malicious software that capture credentials.</li>
 <li><strong>Brute Force Attacks</strong>: Automated attempts to guess passwords.</li>
 <li><strong>Credential Stuffing</strong>: Using lists of compromised credentials from other breaches to gain access.</li>
 <li><strong>Man-in-the-Middle Attacks</strong>: Intercepting and capturing credentials during transmission.</li>
</ul>
<p><strong>Impacts</strong></p>
<ul>
 <li><strong>Data Breach</strong>: Unauthorized access to sensitive information, including personal data, intellectual property, and financial information.</li>
 <li><strong>Operational Disruption</strong>: Attackers can disrupt business operations by deleting or corrupting data, shutting down systems, or modifying critical configurations.</li>
 <li><strong>Financial Loss</strong>: Direct theft of funds, fraud, and costs associated with incident response and recovery.</li>
 <li><strong>Reputation Damage</strong>: Loss of customer trust and potential negative publicity.</li>
 <li><strong>Regulatory Consequences</strong>: Fines and legal actions resulting from non-compliance with data protection regulations (e.g., GDPR, CCPA).</li>
</ul>
<p><strong>Example Attack Scenarios</strong></p>
<p><strong>Phishing Attack Leading to Unauthorized Access</strong>:</p>
<ul>
 <li>An employee receives a convincing email that appears to be from the company's IT department, requesting verification of login details for a scheduled system update. The employee provides their credentials, which are then used by the attacker to access the corporate network and escalate privileges, eventually gaining access to sensitive financial records.</li>
</ul>
<p><strong>Credential Stuffing Attack</strong>:</p>
<ul>
 <li>Attackers obtain a list of compromised usernames and passwords from a previous data breach. They use automated tools to attempt login on a company's web application. Many users have reused passwords across different sites, allowing attackers to successfully log in as legitimate users. Attackers then escalate privileges within the application to access restricted data and administrative functions.</li>
</ul>
<p><strong>Insider Threat Exploitation</strong>:</p>
<ul>
 <li>A disgruntled employee with valid access credentials decides to exploit their access before leaving the company. They access sensitive customer data and download it for personal gain. Additionally, they share their credentials with an external attacker who then uses them to gain unauthorized access and escalate privileges within the company's network, causing further damage.</li>
</ul>
<p><strong>Man-in-the-Middle Attack</strong>:</p>
<ul>
 <li>During remote work, an employee connects to a company's network through an insecure public Wi-Fi. An attacker intercepts the communication, captures the employee’s credentials, and uses them to gain access to the corporate network. The attacker then escalates privileges to access confidential business plans and intellectual property.</li>
</ul>
<p>In each scenario, the misuse of credentials enables attackers to bypass standard security controls and gain elevated privileges, leading to significant harm to the organization.</p>",Expose,56,56,56,0,0,
daae96b9-2cef-431f-ac09-58b30d6e9008,T-ATTACKERS-GAIN-UNAUTHORIZED-ACCESS-OR-ELEVATED-PRIVILEGES,Database,Elevation of Privilege,Attackers gain unauthorized access or elevated privileges,"<p><strong>General Threat Description</strong></p> <p>Unauthorized access and privilege escalation represent significant security threats to database management systems. These threats stem from weaknesses in access controls, authentication mechanisms, and data protection policies, potentially leading to unauthorized actions and data exposure.</p>
<p><strong>Threat Agents/Attack Vectors</strong></p> <p>Threat agents can include external attackers, malicious insiders, or compromised user accounts. Key attack vectors involve exploiting vulnerabilities in authentication processes, inadequate access controls, and misconfigurations that allow for unauthorized data access or privilege elevation.</p>
<p><strong>Impacts</strong></p> <p>The impacts of these security breaches can be profound, ranging from data theft and leakage of sensitive information to complete system takeover. This can result in financial losses, legal repercussions, and damage to the organization's reputation and trustworthiness.</p>
<p><strong>Example Attack Scenarios</strong></p> <p>Scenario 1: An external hacker exploits a weak password policy to gain access to a database user account, from which they escalate privileges and access confidential data.</p> <p>Scenario 2: A malicious insider utilizes their knowledge of system vulnerabilities to bypass security measures and elevate their user privileges, enabling them to alter records undetected.</p>",Expose,56,56,56,0,0,
ad0d6904-0554-44bb-a88c-74a3256f81ce,T-ATTACKERS-GATHER-USEFUL-INFORMATION-FROM-INADEQUATE-ERROR-HANDLING,Database,Information Disclosure,Attackers gather useful information from inadequate error handling,"<p><strong>General Threat Description</strong></p> <p>In database management systems, inadequate error handling can inadvertently expose sensitive information, presenting substantial security risks. Detailed error messages might reveal critical system data such as the database management system itself, version, schemas, SQL queries, or even internal architectures, which can be exploited by attackers to refine their attack strategies.</p>
<p><strong>Threat Agents/Attack Vectors</strong></p> <p>Threat agents include external attackers and malicious insiders who can exploit verbose error messages to gather information. Common attack vectors involve inducing errors intentionally via malformed queries or abnormal system operations to trigger revealing error responses.</p>
<p><strong>Impacts</strong></p> <p>The primary impact of inadequate error handling is the potential leakage of sensitive information, which can lead to more severe attacks, including data breaches or system compromise. This can undermine user trust, damage organizational reputation, and result in regulatory and financial repercussions.</p>
<p><strong>Example Attack Scenarios</strong></p> <p>Scenario 1: An attacker sends intentionally incorrect SQL queries to a database interface, capturing the detailed error messages that reveal underlying database structure, which is then used to mount a structured SQL injection attack.</p> <p>Scenario 2: By exploiting verbose error outputs in a web application's database operations, an attacker learns about an outdated database version susceptible to known exploits, facilitating a targeted attack on the system.</p>",Expose,56,56,56,0,0,
8b68d053-002c-40de-bb1a-a575e6b64529,T-ATTACKERS-GATHER-USEFUL-INFORMATION-FROM-INADEQUATE-ERROR-HANDLING,Background Config,Information Disclosure,Attackers gather useful information from inadequate Error Handling,"<p><strong>General Threat Description</strong></p>
<p>Inadequate error handling occurs when an application or system fails to properly manage errors and exceptions. This can result in the exposure of detailed error messages, stack traces, or system information to end-users, including potential attackers. Such information can be exploited to identify vulnerabilities, understand system architecture, or plan more sophisticated attacks.</p>
<p><strong>Threat Agents/Attack Vectors</strong></p>
<p><strong>Threat Agents</strong>:</p>
<ul>
 <li>Cybercriminals</li>
 <li>Insider Threats</li>
 <li>Script Kiddies</li>
 <li>Penetration Testers</li>
</ul>
<p><strong>Attack Vectors</strong>:</p>
<ul>
 <li><strong>Web Applications</strong>: Exploiting poorly handled errors in web applications to reveal database structure, software versions, and other sensitive details.</li>
 <li><strong>APIs</strong>: Interacting with APIs that return verbose error messages disclosing internal logic or configuration details.</li>
 <li><strong>User Interfaces</strong>: Triggering errors through user interface inputs (e.g., forms, search boxes) to expose underlying system information.</li>
 <li><strong>Network Services</strong>: Sending malformed requests to network services to cause errors that reveal network configurations or other sensitive details.</li>
</ul>
<p><strong>Impacts</strong></p>
<ul>
 <li><strong>Information Disclosure</strong>: Exposure of sensitive information such as software versions, database structures, internal IP addresses, or configuration details that can be used for further exploitation.</li>
 <li><strong>Increased Attack Surface</strong>: Detailed error messages can guide attackers to specific vulnerabilities or weaknesses in the system.</li>
 <li><strong>Preparation for Future Attacks</strong>: Attackers can use the gathered information to craft more effective and targeted attacks, such as SQL injection, cross-site scripting (XSS), or buffer overflow attacks.</li>
 <li><strong>Regulatory Non-compliance</strong>: Failure to protect sensitive information may lead to non-compliance with data protection regulations and result in fines or other legal consequences.</li>
</ul>
<p><strong>Example Attack Scenarios</strong></p>
<p><strong>Web Application Error Disclosure</strong>:</p>
<ul>
 <li>An attacker inputs a malformed SQL query into a login form. The web application responds with a detailed error message revealing the database type, version, and structure. With this information, the attacker refines their attack, successfully executing a SQL injection to extract user data.</li>
</ul>
<p><strong>API Interaction Revealing Internal Logic</strong>:</p>
<ul>
 <li>An attacker interacts with a public API, sending requests with missing or incorrect parameters. The API returns detailed error messages indicating the exact nature of the required parameters and the underlying logic of the application. The attacker uses this information to construct valid requests that bypass security controls and access restricted data.</li>
</ul>
<p><strong>Network Service Misconfiguration</strong>:</p>
<ul>
 <li>During a penetration test, a tester sends unexpected input to a network service, causing it to crash. The error message displayed includes the software version and configuration details of the service. The tester reports this vulnerability, but if it were a malicious actor, they could use this information to exploit known vulnerabilities in that specific software version.</li>
</ul>
<p><strong>User Interface Input Handling</strong>:</p>
<ul>
 <li>An attacker enters excessively long input into a search box, causing the application to throw an unhandled exception. The resulting error message includes a stack trace and details about the programming language and framework used. The attacker leverages this information to identify known vulnerabilities in the specific framework version and launches a successful attack to compromise the system.</li>
</ul>
<p>In each scenario, inadequate error handling exposes critical information that aids attackers in understanding and exploiting the system, leading to potential data breaches, system disruptions, and other malicious activities.</p>",Expose,56,56,56,0,0,
ff426f7e-3ebc-4afa-98e7-b1162e79d713,T-INJECTION-ATTACKS,Database,Tampering,"Attackers inject malicious content, e.g., SQLi","<p><strong>General Threat Description</strong></p> <p>Injection attacks, such as SQL Injection (SQLi), pose significant risks to database managers. These attacks exploit the improper handling of user inputs, allowing attackers to manipulate database queries and execute unauthorized commands. The scope of these threats extends to SQL, LDAP, XPath, and NoSQL injections, each capable of compromising database integrity and confidentiality.</p>
<p><strong>Threat Agents/Attack Vectors</strong></p> <p>Threat agents typically include cybercriminals, malicious insiders, or external attackers exploiting existing vulnerabilities. Attack vectors involve the submission of crafted inputs that are processed incorrectly by applications, leading to malicious database operations. Commonly, this occurs through web forms, API endpoints, or any interface that accepts user input directly linked to database operations.</p>
<p><strong>Impacts</strong></p> <p>The impacts of injection attacks are severe and multifaceted, including unauthorized access to sensitive data, data theft, loss of data integrity, and potential system downtime. In worst cases, attackers gain administrative rights, leading to complete system compromise and the ability to execute arbitrary code on the database server.</p>
<p><strong>Example Attack Scenarios</strong></p> <p>Scenario 1: An attacker inputs a string into a login form that manipulates the SQL query to bypass authentication checks, gaining unauthorized access to the database and database manager system.</p> <p>Scenario 2: Through an exposed API, an attacker uses SQL injection to alter records, corrupting data integrity and causing operational disruptions.</p>",Expose,56,56,56,0,0,
